repo_name,language,description,stars,forks,watchers,open_issues,closed_issues,open_pull_requests,merged_pull_requests,contributors,commits,releases,license,topics,created_date,last_commit_date,readme_length,has_ci,test_coverage,has_code_of_conduct,has_contributing_guide,has_wiki,has_pages,has_discussions,default_branch,is_archived,is_fork,size_kb
deep-pipe-lab,Python,pipeline framework for building log analysis,9,0,0,4,20,0,8,3,225,26,MPL-2.0,automation|javascript,2022-09-28,2024-12-03,907,0,,0,0,0,1,0,main,0,0,1266
ultra-core-dash,Python,A distributed framework for API development,247,16,14,2,23,0,14,4,109,0,BSD-3,data-science|web|api|cli,2024-10-21,2024-12-10,778,0,,0,0,1,0,0,develop,1,0,6959
smart-agent-forge,Python,Modern SDK written in Python,14,9,1,2,32,0,20,7,348,5,BSD-3,web|data-science|machine-learning|api|nodejs,2024-06-24,2024-11-25,877,1,92.2,0,0,0,0,0,master,0,0,13381
superspark,Lua,Open-source tool for web applications,31,13,2,2,37,0,16,7,934,16,ISC,scripting|game-engine|performance|education,2023-04-06,2024-12-24,3163,0,,0,0,0,0,0,master,0,0,5711
opensync,Python,extensible dashboard built with Python,2,2,1,2,10,0,7,1,78,16,None,web|automation|api|machine-learning|testing,2023-07-16,2024-10-20,3903,1,72.7,0,0,0,0,1,main,0,0,25942
quick-bridge-edge,Python,Fast and lightweight toolkit for container orchestration,29,9,3,8,49,2,24,7,2941,48,BSD-3,automation|api|rust,2019-01-12,2024-12-21,2557,0,,0,0,1,0,0,main,0,0,14254
ultra-scan-app,Swift,Production-ready library for database management,9,1,3,0,10,0,5,3,746,6,None,swiftui|apple|systems|kubernetes,2023-06-06,2024-10-14,895,1,32.2,0,0,1,0,0,master,0,0,13933
smart-spark-ui,Go,Production-ready platform for data processing,1,2,2,4,30,1,12,1,177,9,Apache-2.0,kubernetes|transformers|javascript|python|documentation,2024-02-29,2024-06-15,4227,0,,0,0,0,1,1,main,0,1,2662
fast-wave-api,Ruby,Modern framework written in Ruby,4,10,0,0,32,0,10,3,421,4,MIT,devops|graphics,2023-12-29,2024-12-14,300,0,,0,0,0,1,1,main,0,0,947
open-kit,Rust,Scalable platform for database management,182,11,13,15,52,6,36,6,1234,4,GPL-3.0,embedded|pytorch,2022-12-09,2024-10-25,5702,1,43.6,0,1,1,0,0,main,0,0,16911
free-guard-go,Scala,Fast and lightweight CLI for CI/CD pipelines,5,0,0,3,32,1,14,4,43,1,MIT,big-data|spark|embedded|game-engine,2024-09-14,2024-11-07,5817,0,,0,0,1,0,0,main,0,1,5522
meta-lens-link,Rust,Batteries-included tool for microservices,36,2,3,1,23,0,12,6,548,9,Apache-2.0,performance|library|kubernetes|rest-api|embedded,2024-03-17,2024-11-11,807,0,,0,0,0,0,0,main,0,0,1624
hyper-pilot-edge,Java,Fast and lightweight engine for API development,1,2,0,7,49,2,33,1,103,5,MIT,enterprise|cross-platform,2024-04-25,2024-10-03,9363,1,4.8,0,0,0,0,0,main,0,1,24237
magic-sync-rs,C#,Production-ready platform for CI/CD pipelines,33,0,1,1,25,0,8,5,2169,42,LGPL-3.0,dotnet|enterprise,2019-06-05,2024-12-08,4291,0,,0,0,0,0,0,develop,0,1,7476
simple-track-ml,Java,Modern engine written in Java,9,0,0,0,7,0,4,1,23,3,BSD-3,microservices|tool|wasm|cross-platform,2024-03-07,2024-11-28,1226,0,,0,1,0,0,0,main,0,0,16431
react-craft-bridge,TypeScript,A blazing-fast engine for real-time analytics,51,20,6,8,56,1,26,2,173,5,MIT,api|ios|python,2024-05-08,2024-10-15,871,1,42.8,0,0,0,0,0,develop,0,0,6489
awesome-track-forge,Java,Modern platform written in Java,3,0,0,6,28,2,20,3,166,0,Apache-2.0,microservices|nlp|desktop|hacktoberfest,2024-08-21,2024-12-18,2995,0,,0,0,0,0,0,develop,0,1,887
ultra-bench-vault,Python,High-performance service for data visualization,8,1,2,2,15,0,7,2,86,2,None,api|microservices|security|typescript|rest-api,2023-10-04,2024-10-18,564,0,,0,1,0,0,0,master,0,0,337
meta-bench,PHP,Open-source dashboard for microservices,16,14,4,12,96,4,74,5,261,0,MPL-2.0,wordpress|microservices,2024-12-05,2024-12-11,7133,0,,0,0,0,0,0,main,0,0,1499
micro-flow-stack,JavaScript,Open-source platform for web applications,21,7,2,0,4,0,1,8,2147,13,MIT,frontend|web|react,2022-11-22,2024-12-20,645,0,,0,0,0,0,0,main,0,0,13042
quickcore,Python,Fast and lightweight dashboard for real-time analytics,7,0,0,18,88,6,27,5,288,25,GPL-3.0,automation|data-science|performance,2022-08-22,2024-07-30,23294,1,20.2,0,0,1,0,0,main,0,0,1258
open-forge-vault,JavaScript,Batteries-included dashboard for API development,0,0,0,9,66,3,37,1,27,0,MPL-2.0,react|security,2024-10-05,2024-10-05,1570,0,,0,0,1,1,0,main,0,0,5998
mini-vault-io,Swift,Modern dashboard written in Swift,0,0,0,3,26,0,9,1,27,0,MIT,ios|apple|macos|tensorflow,2024-12-12,2024-12-12,223,0,,0,1,1,1,0,master,0,0,993
easy-serve-flow,JavaScript,Fast and lightweight engine for web applications,354,78,49,12,34,3,12,10,540,1,None,web|frontend|typescript|transformers|tensorflow,2024-02-25,2024-12-14,6822,0,,1,0,1,0,0,develop,0,0,2709
hyper-vault-go,C++,Production-ready SDK for log analysis,7,2,0,8,50,3,27,2,746,15,AGPL-3.0,embedded|game-engine,2017-10-16,2024-12-22,762,1,43.8,0,0,1,0,0,develop,0,0,10150
micro-form-craft,Kotlin,A lightweight CLI for database management,7,0,0,2,43,0,19,1,336,12,Apache-2.0,backend|mobile|android|transformers|pytorch,2020-09-10,2024-11-12,128,1,72.1,0,0,1,0,0,master,0,1,18739
easy-bot-dev,Python,service framework for building message queuing,11,7,0,9,36,1,20,2,305,2,BSD-3,data-science|web|graphql,2022-02-06,2024-12-12,11964,0,,0,0,0,0,0,main,0,0,2674
meta-bot-form,Ruby,A lightweight CLI for task scheduling,632,125,90,34,253,9,159,7,2567,43,None,web|automation,2021-05-10,2024-12-31,38800,1,35.4,1,0,0,0,0,master,0,0,8916
fast-light,JavaScript,Production-ready framework for log analysis,4,0,3,6,50,1,37,2,160,34,GPL-3.0,typescript|react|nodejs|web|frontend,2020-08-28,2024-12-26,2237,0,,1,0,0,1,0,main,0,1,20038
easystorm,JavaScript,modular dashboard built with JavaScript,10,1,4,1,13,0,5,4,178,9,None,web|frontend|typescript|pytorch,2024-03-01,2024-12-07,2676,0,,0,0,1,0,0,develop,0,0,9999
micro-spark-rs,C++,Modern dashboard written in C++,1,1,0,4,33,1,18,2,339,2,None,graphics|embedded|game-engine|automation,2023-09-06,2024-08-12,1987,1,92.7,0,0,1,0,0,master,0,0,38589
edge-ml,C,Modern CLI written in C,2,1,0,5,80,0,54,1,181,25,Apache-2.0,linux|systems,2022-05-20,2024-12-15,2444,0,,0,0,1,0,1,main,0,0,20724
hyper-core-dev,JavaScript,extensible framework built with JavaScript,0,0,2,2,7,0,4,1,102,0,BSD-3,react|nodejs|typescript|frontend|web,2024-05-14,2024-12-21,762,1,71.3,0,1,0,0,0,master,0,1,1239
open-link-sync,Go,Production-ready pipeline for real-time analytics,4,1,2,4,9,0,4,4,1024,10,MIT,devops|kubernetes|microservices|rag|cloud,2019-10-24,2024-11-27,1180,1,81.9,0,0,1,0,0,main,0,0,5924
deepagent,JavaScript,Production-ready engine for CI/CD pipelines,9,0,0,1,20,0,6,5,1254,21,MIT,typescript|cloud,2022-12-13,2024-12-13,974,1,78.3,0,0,0,1,0,main,0,0,7373
pro-lab-bridge,Go,Open-source pipeline for data processing,3,5,0,5,37,1,14,1,111,4,Apache-2.0,kubernetes|devops|cli,2023-03-06,2024-11-24,1182,1,26.1,1,0,0,0,1,main,0,0,1937
awesome-storm-ai,Rust,High-performance dashboard for log analysis,15,7,2,4,44,1,14,5,103,9,ISC,embedded|graphql,2024-01-30,2024-10-31,294,1,79.8,0,0,1,0,0,develop,0,1,1549
fastlight,Rust,type-safe pipeline built with Rust,0,1,0,2,14,0,8,1,63,2,BSD-3,systems|wasm|cli|embedded|performance,2024-10-19,2024-12-08,3519,0,,0,0,0,0,0,master,0,0,8293
simple-link-edge,Rust,production-grade library built with Rust,6,3,1,13,56,1,30,4,664,2,Apache-2.0,performance|systems|embedded|framework,2022-08-07,2024-11-27,1371,0,,0,0,1,1,0,develop,0,0,5322
go-sync-cli,Python,Production-ready dashboard for microservices,1,7,3,3,107,0,48,1,208,30,MIT,data-science|machine-learning,2022-04-14,2024-10-20,2690,1,53.7,0,0,0,0,0,develop,0,0,1322
pro-light-guard,C++,Open-source dashboard for CI/CD pipelines,2,6,0,1,4,0,3,3,361,33,None,systems|game-engine|performance|android,2020-02-21,2024-11-05,2118,1,53.3,0,0,0,0,0,main,0,0,751
nano-light-guard,C++,Open-source pipeline for database management,0,1,0,13,52,3,28,1,218,14,MIT,game-engine|typescript|systems,2023-02-22,2025-01-01,100,0,,0,0,1,0,0,develop,0,0,5320
awesome-light-api,C++,Batteries-included engine for real-time analytics,4,12,4,2,54,0,42,1,33,23,MIT,embedded|graphics|performance|game-engine|observability,2022-09-21,2024-09-14,2055,0,,0,0,0,0,1,main,1,1,881
next-lens-agent,Python,Production-ready SDK for API development,24,0,2,3,23,0,11,7,539,21,GPL-3.0,web|performance|documentation|transformers,2022-05-16,2024-12-25,3456,0,,0,0,1,1,0,main,0,1,2826
free-light-light,Java,Batteries-included toolkit for task scheduling,4,0,2,7,32,2,19,4,63,22,MIT,enterprise|deep-learning|database|fine-tuning|web,2023-02-06,2024-10-01,428,1,78.5,0,0,1,0,0,main,0,0,719
fastforge,TypeScript,Production-ready framework for log analysis,1,0,0,9,59,1,26,1,135,10,Apache-2.0,react|typescript,2024-02-01,2024-10-31,1145,0,,1,1,0,0,1,develop,0,0,1628
meta-lens-stack,Python,lightweight pipeline built with Python,33,7,0,5,32,1,24,2,410,5,GPL-3.0,data-science|rust,2023-04-05,2024-10-30,863,1,43.1,0,0,0,0,0,main,0,1,2933
microlight,JavaScript,A modular server for file management,13,0,2,5,37,2,15,5,374,3,Apache-2.0,frontend|typescript|nodejs,2024-07-24,2024-12-18,2013,0,,0,0,0,1,1,main,0,0,26898
hyper-lab-rs,Java,extensible library built with Java,12,0,3,23,39,4,15,6,169,2,Unlicense,android|spring|nodejs,2024-08-03,2024-12-21,1043,0,,0,0,0,0,0,develop,0,0,2196
smartstack,C#,Open-source pipeline for file management,0,1,0,4,6,1,3,1,47,11,MIT,dotnet|unity|desktop|pytorch,2018-10-30,2024-06-13,137,0,,0,0,0,0,0,main,0,1,312
super-wave-storm,JavaScript,Open-source dashboard for database management,11,0,0,4,27,1,12,2,89,1,None,react|web|typescript|nodejs|framework,2024-07-16,2024-12-15,382,1,28.0,0,0,0,0,0,main,0,0,3660
forge-app,Swift,Open-source dashboard for container orchestration,5,0,0,3,22,1,16,3,288,1,MIT,swiftui|apple|mobile|macos,2023-09-03,2024-12-16,2533,0,,0,0,0,0,0,main,0,0,34118
ultra-form-agent,Go,High-performance tool for task scheduling,18,5,0,0,6,0,2,3,345,8,BSD-3,cli|kubernetes,2023-09-06,2024-12-07,2156,0,,0,0,0,0,0,main,0,0,3766
simple-guard-pipe,Ruby,engine framework for building CI/CD pipelines,90,11,10,3,27,0,8,4,805,0,Apache-2.0,web|devops|rails|go,2023-04-25,2024-12-18,23781,0,,0,0,1,0,0,main,0,0,4176
turbo-edge-ui,Java,High-performance service for log analysis,19,4,2,6,29,2,9,5,2662,19,None,microservices|pytorch|wasm|rag|graphics,2017-01-31,2024-11-20,1309,1,69.6,0,0,1,0,0,main,0,0,2519
hub-go,Java,High-performance toolkit for file management,3,0,0,4,14,0,6,1,128,7,GPL-3.0,enterprise|android|graphql,2024-05-18,2024-10-12,150,0,,0,0,1,0,0,master,0,0,2542
quicklab,Rust,library framework for building file management,0,4,3,2,4,0,2,1,22,0,GPL-3.0,cli|wasm|rest-api,2024-12-02,2024-12-02,6323,0,,0,0,1,0,0,develop,0,1,803
deephub,C,A lightweight toolkit for data visualization,4,0,0,1,14,0,10,3,39,7,None,networking|tool|web|observability|computer-vision,2024-01-22,2024-09-09,4174,0,,0,0,0,0,1,develop,0,0,227
superlink,Java,Batteries-included engine for microservices,0,0,3,0,9,0,6,1,192,11,GPL-3.0,microservices|library,2024-01-12,2024-06-29,440,0,,0,0,0,0,1,develop,0,0,587
fast-core-cli,Java,Modern service written in Java,5,9,2,6,55,2,42,4,307,1,GPL-3.0,enterprise|spring|backend|web,2024-09-12,2024-11-17,3317,1,29.4,0,0,1,0,0,develop,0,0,34371
autoform,Rust,Scalable platform for authentication,1,0,2,2,26,0,11,1,15,0,MIT,embedded|performance,2024-12-14,2024-12-16,1670,0,,1,0,0,0,0,main,0,1,19289
pro-kit-app,C#,A type-safe SDK for authentication,1,0,6,2,13,0,7,1,157,3,MIT,unity|enterprise|dotnet|desktop|game-engine,2024-04-18,2024-12-17,410,0,,0,0,1,0,0,main,0,0,37174
go-vault-api,Python,Production-ready platform for log analysis,2,0,0,15,98,4,46,1,37,1,None,machine-learning|nlp|automation,2023-02-09,2024-12-18,1702,0,,0,0,1,0,0,main,0,0,3391
react-pilot-track,Java,Fast and lightweight SDK for CI/CD pipelines,13,0,1,2,39,0,25,6,100,0,MIT,android|enterprise,2024-12-14,2024-12-18,635,0,,0,0,1,0,0,main,0,0,132
quick-spark-js,Java,Modern framework written in Java,24,3,0,3,104,0,78,1,108,7,None,backend|android|microservices,2023-12-03,2024-12-24,229,0,,0,0,0,0,0,develop,0,0,5819
nano-pipe-guard,C,framework framework for building message queuing,6,5,0,3,11,0,4,5,356,8,MPL-2.0,embedded|performance|networking|linux|systems,2023-09-24,2024-12-31,1007,0,,1,0,1,1,0,main,0,0,335224
autoforge,Java,Open-source pipeline for data processing,10,1,2,0,0,0,0,5,342,29,MIT,backend|security|ios|llm|graphics,2020-05-19,2025-01-01,2793,1,56.7,0,0,1,0,0,master,0,0,1609
free-spark-ai,Java,High-performance tool for microservices,246,41,19,4,32,1,16,14,1047,22,MIT,microservices|open-source|typescript|javascript,2020-01-28,2024-11-06,1362,1,61.2,0,0,1,0,0,main,0,0,962
pipe-ui,Dart,Open-source library for log analysis,45,3,0,5,39,2,29,8,1931,27,None,mobile|flutter|automation|fine-tuning,2021-11-07,2024-12-16,623,0,,0,1,0,0,0,main,0,0,8768
react-scan,Java,High-performance toolkit for authentication,53,10,0,25,75,6,55,11,2165,11,None,android|backend,2023-12-21,2024-12-29,2601,0,,0,1,1,0,0,master,0,0,19163
nextsync,JavaScript,library framework for building file management,12,0,1,0,6,0,4,6,914,5,MIT,nodejs|flutter|framework,2024-05-28,2024-12-06,987,1,61.2,0,0,0,0,0,main,0,0,2849
quick-spark-ml,JavaScript,Fast and lightweight engine for file management,0,3,0,16,90,5,60,1,91,3,AGPL-3.0,nodejs|web,2024-02-28,2024-06-22,385,0,,0,0,0,0,0,develop,0,0,8480
turbo-lab-js,Python,Scalable engine for data visualization,26,6,2,9,52,2,39,7,1204,4,GPL-3.0,api|web|data-science|automation|game-engine,2023-10-11,2024-12-29,1735,0,,0,0,1,0,0,master,0,0,6060
awesome-edge-hub,Python,Production-ready dashboard for web applications,8,1,2,12,52,5,41,6,488,28,Apache-2.0,web|automation|data-science|machine-learning|api,2022-05-05,2024-08-27,960,0,,0,0,1,0,0,main,0,0,3078
react-pilot-cli,TypeScript,High-performance engine for real-time analytics,0,2,1,3,26,1,9,1,195,5,Apache-2.0,api|angular|frontend|react|machine-learning,2023-02-04,2024-07-27,10289,0,,0,0,0,0,0,main,0,0,8155
bot-io,Ruby,Scalable service for ML model deployment,2,4,2,14,47,5,35,3,66,0,MIT,rails|devops|web|streaming|react,2024-12-13,2024-12-15,3481,0,,0,0,0,0,0,master,0,1,1461
easy-track-rs,C#,High-performance toolkit for authentication,26,8,1,3,18,0,10,7,1227,6,MIT,game-engine|automation|observability,2023-04-04,2024-11-06,3478,1,74.9,0,0,1,0,0,master,0,0,4615
turbo-kit-ai,Python,A modular service for container orchestration,3,7,3,0,17,0,7,2,59,23,GPL-3.0,api|machine-learning,2021-07-03,2024-12-30,144,0,,0,0,0,0,0,master,0,0,3424
py-track-light,Go,High-performance pipeline for microservices,1,0,0,3,27,0,15,1,358,3,None,devops|cloud|game-engine,2019-08-29,2024-12-18,2837,0,,0,0,1,0,0,develop,0,0,23765
micro-link,Python,Scalable service for task scheduling,0,0,0,5,35,1,19,1,44,0,Apache-2.0,web|automation|machine-learning,2024-11-08,2024-11-08,3310,0,,0,0,0,0,0,develop,0,0,2531
easy-wave-vault,Shell,real-time CLI built with Shell,0,0,0,0,1,0,0,1,361,34,BSD-3,docker|cli,2015-01-04,2024-11-30,158,0,,1,0,0,0,0,main,0,1,434
turbokit,Python,Batteries-included engine for ML model deployment,67,17,0,6,15,2,7,3,203,11,Apache-2.0,data-science|android|graphql|awesome-list,2023-04-26,2025-01-01,489,0,,1,1,0,0,0,master,0,1,5385
nano-light-pilot,Rust,Modern library written in Rust,20,0,0,10,33,4,20,2,61,1,Apache-2.0,performance|wasm|cli|embedded|flutter,2024-11-05,2024-12-27,516,1,82.5,0,0,1,0,0,main,0,0,9591
next-pipe-hub,JavaScript,Batteries-included service for data visualization,134,49,6,22,37,4,23,4,132,33,Apache-2.0,nodejs|typescript,2022-03-03,2024-11-17,5008,1,58.7,0,0,0,1,1,main,0,0,373503
magic-guard-agent,Rust,platform framework for building real-time analytics,40,10,0,9,58,2,19,6,951,12,MIT,systems|pytorch,2020-08-23,2024-12-16,5646,0,,0,1,1,0,0,main,0,0,7661
stack-rs,TypeScript,modular library built with TypeScript,16,10,0,4,29,1,19,2,109,6,BSD-3,angular|web|api|python|testing,2024-03-20,2024-12-24,517,1,47.6,0,0,0,0,0,develop,0,0,18347
turbobridge,Ruby,Modern dashboard written in Ruby,4,0,0,3,37,1,21,4,478,1,MIT,rails|devops|javascript,2024-06-07,2024-11-15,296,0,,0,0,0,0,0,master,0,1,5093
miniedge,JavaScript,cloud-native dashboard built with JavaScript,4,0,1,9,68,2,50,4,137,6,MIT,react|nodejs|hacktoberfest|mobile,2024-01-28,2024-10-09,108,0,,0,0,0,0,0,master,0,0,4664
pro-serve-io,C,Production-ready server for real-time analytics,7,5,1,4,19,0,11,4,238,7,None,performance|systems|embedded|devops,2022-12-01,2024-12-15,170,0,,0,0,1,0,0,main,0,0,37961
magic-graph-lens,Java,Fast and lightweight tool for log analysis,17,10,2,3,6,1,4,5,707,4,None,spring|microservices|enterprise|python|docker,2024-03-29,2024-08-16,533,0,,0,0,0,0,0,master,0,0,174566
openguard,Ruby,Scalable pipeline for message queuing,1,0,0,7,38,0,25,1,60,1,MIT,api|web|systems,2024-10-03,2024-12-24,528,0,,1,0,1,0,0,main,0,0,8902
simple-wave-light,Swift,Scalable platform for log analysis,12,0,0,7,33,2,17,3,406,11,MIT,macos|ios|mobile|swiftui|apple,2023-12-20,2024-11-02,1228,0,,0,0,1,0,0,main,0,0,40154
go-track-js,R,Fast and lightweight tool for message queuing,2,0,2,2,8,0,3,2,57,2,Apache-2.0,visualization|statistics|ggplot|data-science|security,2024-04-20,2024-09-14,2369,1,49.9,0,0,1,0,0,main,0,0,70
micro-spark-dev,JavaScript,Batteries-included dashboard for authentication,41,11,4,2,41,0,25,9,1597,17,None,nodejs|database,2023-03-30,2024-10-29,1719,0,,0,0,0,0,0,main,0,1,4793
pro-light-go,JavaScript,Fast and lightweight dashboard for log analysis,6,9,0,1,3,0,1,4,1016,32,Apache-2.0,react|graphics,2021-05-01,2024-11-12,542,1,39.8,0,0,1,1,0,master,0,0,3179
open-pilot-lens,JavaScript,High-performance engine for container orchestration,6,0,3,4,19,1,9,5,530,7,BSD-3,react|frontend|typescript|llm,2023-11-10,2024-08-10,1063,1,80.7,0,0,0,1,0,master,0,0,8109
simple-agent-hub,JavaScript,A production-grade server for container orchestration,22,2,5,5,29,1,20,3,1296,43,None,frontend|nodejs|data-pipeline|nlp,2019-12-14,2024-08-28,470,0,,0,0,0,0,0,main,0,0,5967
micro-light-dev,Go,A lightweight CLI for message queuing,14,1,0,0,10,0,7,6,563,10,LGPL-3.0,cloud|cli|systems|performance|deep-learning,2022-09-05,2024-12-30,730,0,,0,0,0,0,0,main,0,0,2409
easy-serve-api,R,Fast and lightweight dashboard for log analysis,8,12,0,1,4,0,2,1,142,11,MPL-2.0,ggplot|bioinformatics|database,2023-08-01,2024-08-18,896,0,,0,0,0,0,0,main,0,0,3808
open-scan-core,R,Batteries-included framework for log analysis,0,11,0,2,4,0,1,1,56,5,BSD-3,ggplot|data-science|awesome-list,2022-05-09,2024-11-20,2725,1,36.7,0,0,1,0,0,main,0,0,22664
easyhub,Java,A type-safe service for API development,10,5,0,0,2,0,1,1,161,35,BSD-3,enterprise|android|rest-api,2021-04-12,2024-12-12,3666,1,41.5,0,0,0,0,0,main,0,0,4171
react-pipe-js,Rust,Modern framework written in Rust,1,4,3,2,11,0,3,1,90,9,MIT,cli|open-source|mlops|nodejs,2022-10-05,2024-12-22,419,0,,0,0,0,0,0,main,0,0,11330
hyper-edge-cli,Kotlin,Batteries-included CLI for CI/CD pipelines,1,4,0,5,42,2,22,1,66,2,MIT,multiplatform|spring|backend|python,2024-10-14,2024-12-18,1158,0,,0,1,0,0,1,main,0,0,2256
deep-flow-io,Shell,dashboard framework for building microservices,1,0,2,6,31,2,14,1,38,0,MIT,devops|docker|linux|testing,2024-12-10,2024-12-13,2665,0,,1,0,1,0,0,main,0,0,1093
simple-hub-ml,JavaScript,Batteries-included framework for task scheduling,4,3,0,16,99,4,47,2,649,39,MIT,web|typescript|cli|api|machine-learning,2021-06-29,2024-09-20,1004,0,,0,1,0,1,0,develop,0,0,61078
mini-core-flow,Java,Production-ready tool for database management,0,0,4,4,25,0,15,1,28,0,MIT,android|spring|cloud|tensorflow|llm,2024-10-05,2024-11-08,714,0,,0,0,0,0,0,main,0,1,4345
easycore,Swift,A modular pipeline for log analysis,5,0,2,21,97,4,70,3,521,6,Apache-2.0,ios|security|web|open-source|etl,2023-04-20,2024-12-05,3990,0,,0,0,0,0,0,develop,0,0,1968
super-vault-ml,JavaScript,A extensible engine for task scheduling,5,6,2,7,53,1,34,1,49,2,GPL-3.0,react|typescript|computer-vision,2024-10-14,2024-10-27,2587,0,,0,0,0,0,0,main,1,0,2129
freestack,TypeScript,Batteries-included engine for CI/CD pipelines,51,14,5,2,26,0,13,3,775,56,MIT,angular|frontend|web|microservices|python,2019-08-26,2024-12-05,1252,0,,0,1,0,0,0,develop,0,0,23168
micro-sync-pipe,Lua,Modern CLI written in Lua,21,6,0,3,11,0,7,8,389,5,None,modding|javascript,2024-02-24,2024-12-04,417,0,,0,0,1,0,0,main,0,0,1631
awesome-wave-rs,Lua,Batteries-included tool for data visualization,64,18,4,3,26,0,16,11,2352,2,MPL-2.0,scripting|library|monitoring|database,2022-10-26,2024-12-24,198,1,84.7,0,0,1,0,0,main,0,0,11256
nano-vault-cli,C,High-performance tool for data processing,55,9,1,10,56,2,30,8,813,2,MIT,performance|systems|linux,2024-05-17,2024-11-16,1649,0,,0,0,0,0,0,main,0,0,1518
fast-spark-serve,PHP,Fast and lightweight service for database management,11,0,0,18,91,3,42,5,1163,15,None,web|cms,2023-05-17,2024-12-31,2566,0,,0,0,0,0,0,main,0,1,10185
pro-pilot-sync,JavaScript,Open-source server for data visualization,104,39,6,1,9,0,4,9,210,0,GPL-3.0,typescript|docker,2024-12-19,2024-12-24,382,1,82.8,0,1,0,0,0,main,0,0,1240
ultra-vault-core,JavaScript,Fast and lightweight service for ML model deployment,3,6,0,2,14,0,9,2,229,5,None,react|frontend|web|pytorch,2024-05-07,2024-12-18,3840,0,,0,0,0,0,1,main,0,0,1274
